Name,val_accuracy.max,hidden_size,decoder_layers,embedding_size,source_attention_heads,scheduler_kwargs/warmup_steps,State,Notes,User,Tags,Created,Runtime,Sweep,arch,beam_width,beta1,beta2,bidirectional,dropout,encoder_layers,end_idx,features_attention_heads,features_vocab_size,label_smoothing,learning_rate,local_run_dir,max_source_length,max_target_length,optimizer,output_size,pad_idx,scheduler,scheduler_kwargs/check_val_every_n_epoch,scheduler_kwargs/end_factor,scheduler_kwargs/min_learning_rate,scheduler_kwargs/reduceonplateau_factor,scheduler_kwargs/reduceonplateau_mode,scheduler_kwargs/reduceonplateau_patience,scheduler_kwargs/start_factor,scheduler_kwargs/total_decay_steps,source_encoder_cls,source_vocab_size,start_idx,target_vocab_size,teacher_forcing,epoch,lr-Adam,train_loss,trainer/global_step,val_loss
german-train-high,0.906000018119812,512,8,64,2,4000,finished,-,adamits,,2024-01-30T22:15:56.000Z,3147,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_161,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7644510269165040,19999,0.8423769474029540
german-train-high,0.912999987602234,256,4,256,8,4000,finished,-,adamits,,2024-01-31T03:34:13.000Z,3435,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_206,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7478481531143190,19999,0.8559516072273250
german-train-high,0.912999987602234,256,4,128,8,4000,finished,-,adamits,,2024-01-31T06:29:50.000Z,2971,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_228,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7571380138397220,19999,0.8512239456176760
german-train-high,0.915000021457672,1024,4,256,8,4000,finished,-,adamits,,2024-01-29T23:13:08.000Z,3838,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_45,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7454384565353390,19999,0.8639878630638120
german-train-high,0.9100000262260440,256,4,256,2,4000,finished,-,adamits,,2024-01-31T05:38:25.000Z,3309,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_222,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7568749189376830,19999,0.8640980124473570
german-train-high,0.9200000166893000,1024,8,256,8,4000,finished,-,adamits,,2024-01-29T23:50:22.000Z,5744,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_50,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7441139817237850,19999,0.8266122341156010
german-train-high,0.8339999914169310,256,2,64,2,2000,finished,-,adamits,,2024-01-29T18:27:32.000Z,2657,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_11,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.9291923642158510,19999,1.0294233560562100
german-train-high,0.9049999713897700,256,2,512,2,4000,finished,-,adamits,,2024-01-30T02:25:44.000Z,3417,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_68,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7825556993484500,19999,0.8644096851348880
german-train-high,0.8989999890327450,512,2,512,2,4000,finished,-,adamits,,2024-01-30T04:59:09.000Z,3587,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_86,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7693768739700320,19999,0.8799766302108770
german-train-high,0.8970000147819520,1024,2,512,4,4000,finished,-,adamits,,2024-01-30T07:59:05.000Z,3897,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_105,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7512664794921880,19999,0.8772982954978940
german-train-high,0.9100000262260440,1024,2,512,8,2000,finished,-,adamits,,2024-01-30T08:48:27.000Z,3800,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_106,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7466145157814030,19999,0.8707356452941900
german-train-high,0.8560000061988830,256,2,64,8,4000,finished,-,adamits,,2024-01-29T19:11:14.000Z,2620,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_16,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.8652366995811460,19999,0.9641380310058590
german-train-high,0.9169999957084660,1024,4,256,4,4000,finished,-,adamits,,2024-01-29T23:04:14.000Z,3707,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_43,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.747901976108551,19999,0.8656144142150880
german-train-high,0.8640000224113460,128,4,64,2,2000,finished,-,adamits,,2024-01-29T16:53:03.000Z,2944,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_0,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.8408569097518920,19999,0.9101673364639280
german-train-high,0.906000018119812,256,2,256,8,2000,finished,-,adamits,,2024-01-31T03:47:28.000Z,2650,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_207,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7549392580986020,19999,0.859229326248169
german-train-high,0.915000021457672,1024,4,128,8,2000,finished,-,adamits,,2024-01-30T18:38:17.000Z,3112,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_132,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.750079870223999,19999,0.8496886491775510
german-train-high,0.9110000133514400,1024,4,128,4,2000,finished,-,adamits,,2024-01-30T19:32:22.000Z,3089,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_139,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7524060010910030,19999,0.8473911285400390
german-train-high,0.8949999809265140,1024,2,128,4,4000,finished,-,adamits,,2024-01-30T20:38:04.000Z,2374,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_149,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7785464525222780,19999,0.8630225658416750
german-train-high,0.8069999814033510,128,2,64,2,4000,finished,-,adamits,,2024-01-29T16:53:03.000Z,2490,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_0,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.9644113183021540,19999,1.041408896446230
german-train-high,0.8930000066757200,1024,4,64,2,4000,finished,-,adamits,,2024-01-30T19:53:54.000Z,2632,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_143,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.788719892501831,19999,0.8657616972923280
german-train-high,0.9179999828338620,512,8,256,8,2000,finished,-,adamits,,2024-01-31T01:39:25.000Z,5080,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_193,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7437067627906800,19999,0.8310295343399050
german-train-high,0.9070000052452090,256,2,256,4,4000,finished,-,adamits,,2024-01-31T04:00:53.000Z,2637,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_210,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7670985460281370,19999,0.8651944398880010
german-train-high,0.902999997138977,256,8,64,2,2000,finished,-,adamits,,2024-01-29T19:24:24.000Z,3485,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_23,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7746506929397580,19999,0.8324289917945860
german-train-high,0.9120000004768370,128,8,512,8,2000,finished,-,adamits,,2024-01-30T02:13:05.000Z,7586,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_65,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7521278262138370,19999,0.8646200895309450
german-train-high,0.8999999761581420,1024,2,128,4,2000,finished,-,adamits,,2024-01-29T21:54:59.000Z,2482,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_37,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.777640700340271,19999,0.8709139823913570
german-train-high,0.8960000276565550,1024,4,64,2,2000,finished,-,adamits,,2024-01-30T20:57:43.000Z,2685,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_153,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7892146706581120,19999,0.860908567905426
german-train-high,0.8410000205039980,512,2,64,2,4000,finished,-,adamits,,2024-01-29T20:11:35.000Z,2609,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_30,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.9067976474761960,19999,0.9797157645225520
german-train-high,0.9110000133514400,512,8,64,8,2000,finished,-,adamits,,2024-01-30T23:52:45.000Z,3500,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_176,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7595239281654360,19999,0.8267728090286260
german-train-high,0.9079999923706060,128,4,128,8,2000,finished,-,adamits,,2024-01-31T12:20:01.000Z,3002,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_279,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.761055052280426,19999,0.8420065641403200
german-train-high,0.9039999842643740,1024,4,128,2,4000,finished,-,adamits,,2024-01-30T20:48:01.000Z,3012,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_152,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.757962167263031,19999,0.8616621494293210
german-train-high,0.902999997138977,128,2,512,4,2000,finished,-,adamits,,2024-01-30T00:15:22.000Z,3318,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_53,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7594249248504640,19999,0.878057599067688
german-train-high,0.8700000047683720,256,2,128,2,2000,finished,-,adamits,,2024-01-31T05:50:29.000Z,2351,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_223,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.8423847556114200,19999,0.8973909020423890
german-train-high,0.9240000247955320,256,8,256,4,2000,finished,-,adamits,,2024-01-30T10:45:25.000Z,4631,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_121,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7446003556251530,19999,0.8439182043075560
german-train-high,0.9240000247955320,256,8,256,8,2000,finished,-,adamits,,2024-01-31T03:18:24.000Z,4602,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_205,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7438701391220090,19999,0.8270922899246220
german-train-high,0.9020000100135800,1024,2,256,8,2000,finished,-,adamits,,2024-01-29T22:44:32.000Z,3055,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_42,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7497442364692690,19999,0.866621732711792
german-train-high,0.9010000228881840,1024,4,64,4,4000,finished,-,adamits,,2024-01-30T19:43:35.000Z,2895,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_141,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7802122235298160,19999,0.8516845107078550
german-train-high,0.9120000004768370,1024,4,512,4,4000,finished,-,adamits,,2024-01-30T09:11:24.000Z,5614,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_111,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7503186464309690,19999,0.8697428703308110
german-train-high,0.8799999952316280,256,4,64,2,4000,finished,-,adamits,,2024-01-29T19:13:01.000Z,2915,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_18,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.8185598850250240,19999,0.9058022499084470
german-train-high,0.9070000052452090,128,8,64,4,2000,finished,-,adamits,,2024-01-29T18:13:24.000Z,3459,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_7,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7773191928863530,19999,0.8264523148536680
german-train-high,0.890999972820282,512,4,64,2,2000,finished,-,adamits,,2024-01-29T20:53:18.000Z,2825,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_34,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.8044987320899960,19999,0.8638110160827640
german-train-high,0.9169999957084660,1024,8,256,2,2000,finished,-,adamits,,2024-01-29T23:13:08.000Z,5426,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_45,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7450919151306150,19999,0.8407822847366330
german-train-high,0.8949999809265140,128,2,128,8,4000,finished,-,adamits,,2024-01-31T07:09:28.000Z,2401,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_234,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7935857176780700,19999,0.8827381134033200
german-train-high,0.8920000195503240,512,4,64,4,2000,finished,-,adamits,,2024-01-31T00:54:26.000Z,2689,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_186,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7936990261077880,19999,0.8503864407539370
german-train-high,0.9179999828338620,512,8,128,8,4000,finished,-,adamits,,2024-01-31T00:31:29.000Z,3945,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_181,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7464097142219540,19999,0.8324611783027650
german-train-high,0.9110000133514400,512,4,512,2,2000,finished,-,adamits,,2024-01-30T06:02:31.000Z,4989,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_91,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7500075697898870,19999,0.8694566488265990
german-train-high,0.9120000004768370,1024,8,64,2,4000,finished,-,adamits,,2024-01-31T10:33:27.000Z,3710,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_264,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.756806492805481,19999,0.8253545761108400
german-train-high,0.9070000052452090,512,8,512,4,2000,finished,-,adamits,,2024-01-30T06:54:16.000Z,8472,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_98,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7570130825042730,19999,0.873599648475647
german-train-high,0.8939999938011170,256,4,64,4,2000,finished,-,adamits,,2024-01-29T19:16:21.000Z,2781,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_19,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.8068530559539800,19999,0.8648501038551330
german-train-high,0.9039999842643740,512,2,128,8,2000,finished,-,adamits,,2024-01-30T22:16:50.000Z,2371,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_162,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7746614217758180,19999,0.862336277961731
german-train-high,0.9139999747276310,1024,8,128,2,2000,finished,-,adamits,,2024-01-30T20:46:14.000Z,3734,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_151,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7469587922096250,19999,0.8299993872642520
german-train-high,0.8930000066757200,1024,8,512,4,4000,finished,-,adamits,,2024-01-30T10:02:40.000Z,8967,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_117,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.774657130241394,19999,0.8950685858726500
german-train-high,0.9120000004768370,1024,8,64,2,2000,finished,-,adamits,,2024-01-30T20:32:04.000Z,3618,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_147,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7566685676574710,19999,0.8269106149673460
german-train-high,0.8899999856948850,512,8,512,4,4000,finished,-,adamits,,2024-01-30T06:59:38.000Z,8574,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_99,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.798666775226593,19999,0.8997238278388980
german-train-high,0.8920000195503240,256,4,64,8,4000,finished,-,adamits,,2024-01-29T19:22:11.000Z,2970,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_22,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7997999787330630,19999,0.8716424703598020
